,Dry Bulb Temperature,Global Horizontal Radiation,Cooling Demand
2017-08-19 21:00:00,24.0,0.0,841.1824824800245
2017-08-19 22:00:00,24.8,0.0,1070.6528176967654
2017-08-19 23:00:00,25.0,0.0,645.3639044072365
2017-08-20 00:00:00,26.0,0.0,115.1956938894402
2017-08-20 01:00:00,25.0,0.0,250.56340917918817
2017-08-20 02:00:00,25.0,0.0,232.26441102863666
2017-08-20 03:00:00,24.0,0.0,262.4821093340763
2017-08-20 04:00:00,24.6,0.0,234.33970774474315
2017-08-20 05:00:00,24.0,0.0,316.94389514041796
2017-08-20 06:00:00,25.0,81.0,94.36645534643009
2017-08-20 07:00:00,25.4,219.0,591.5533671341954
2017-08-20 08:00:00,28.0,392.0,2082.9443948034727
2017-08-20 09:00:00,29.0,556.0,15116.447050245846
2017-08-20 10:00:00,29.4,672.0,14099.082867260979
2017-08-20 11:00:00,31.0,737.0,12464.924139629105
2017-08-20 12:00:00,30.0,750.0,11919.380609830414
2017-08-20 13:00:00,29.4,714.0,14817.088297749191
2017-08-20 14:00:00,31.0,649.0,14402.390450172536
2017-08-20 15:00:00,31.0,537.0,10559.375932850196
2017-08-20 16:00:00,29.0,386.0,10502.345018288845
2017-08-20 17:00:00,28.0,216.0,9760.250268704927
2017-08-20 18:00:00,28.0,71.0,9817.486730505063
2017-08-20 19:00:00,27.0,9.0,9286.798913876148
2017-08-20 20:00:00,26.0,0.0,4977.35233713644
2017-08-20 21:00:00,25.0,0.0,1016.454693866604
2017-08-20 22:00:00,24.4,0.0,1241.5839282950935
2017-08-20 23:00:00,24.0,0.0,556.831439907807
2017-08-21 00:00:00,24.0,0.0,251.48012756164474
2017-08-21 01:00:00,24.0,0.0,290.5612885607632
2017-08-21 02:00:00,24.0,0.0,150.59399202234994
2017-08-21 03:00:00,22.0,0.0,115.07505618477944
2017-08-21 04:00:00,22.8,0.0,57.3148988269289
2017-08-21 05:00:00,22.0,0.0,238.88792223059653
2017-08-21 06:00:00,23.0,92.0,42.73717840486042
2017-08-21 07:00:00,23.0,249.0,485.3029630536425
2017-08-21 08:00:00,25.0,417.0,3278.1921449356882
2017-08-21 09:00:00,29.0,569.0,14578.976917701048
2017-08-21 10:00:00,29.2,708.0,10705.64361876427
2017-08-21 11:00:00,29.0,796.0,9338.51333824127
2017-08-21 12:00:00,29.0,806.0,12052.040279128178
2017-08-21 13:00:00,30.8,767.0,14358.740517543649
2017-08-21 14:00:00,31.0,694.0,9781.884914318187
2017-08-21 15:00:00,29.0,557.0,10525.489726762658
2017-08-21 16:00:00,29.4,373.0,8929.448561786212
2017-08-21 17:00:00,29.0,198.0,8093.149088444058
2017-08-21 18:00:00,28.0,68.0,9043.876642344834
2017-08-21 19:00:00,28.0,8.0,7035.535869689496
2017-08-21 20:00:00,26.0,0.0,4202.974209955824
2017-08-21 21:00:00,25.0,0.0,806.3500403726854
2017-08-21 22:00:00,26.0,0.0,1010.6402919407623
2017-08-21 23:00:00,24.0,0.0,701.1860019872378
2017-08-22 00:00:00,23.0,0.0,195.56014752471685
2017-08-22 01:00:00,24.2,0.0,155.64269526091638
2017-08-22 02:00:00,23.0,0.0,160.21914256706518
2017-08-22 03:00:00,23.0,0.0,214.86453932261313
2017-08-22 04:00:00,23.0,0.0,183.2387481320551
2017-08-22 05:00:00,22.0,0.0,189.93862266652934
2017-08-22 06:00:00,22.0,94.0,126.33684504311529
2017-08-22 07:00:00,22.2,249.0,146.2400156381618
2017-08-22 08:00:00,24.0,425.0,1580.2184468536195
2017-08-22 09:00:00,28.0,585.0,10864.22856080599
2017-08-22 10:00:00,27.4,695.0,9641.817033332569
2017-08-22 11:00:00,27.0,747.0,9282.364252651916
2017-08-22 12:00:00,28.0,750.0,10135.559712937122
2017-08-22 13:00:00,27.6,698.0,10259.709881345401
2017-08-22 14:00:00,28.0,597.0,9142.926877346166
2017-08-22 15:00:00,28.0,480.0,9193.766394932092
2017-08-22 16:00:00,28.4,346.0,8799.523996921764
2017-08-22 17:00:00,28.0,196.0,7206.995583185185
2017-08-22 18:00:00,26.0,66.0,7545.522240671992
2017-08-22 19:00:00,27.2,6.0,5778.088666687068
2017-08-22 20:00:00,24.0,0.0,3874.588316904486
2017-08-22 21:00:00,24.0,0.0,546.253884002651
2017-08-22 22:00:00,24.2,0.0,838.3351558701157
2017-08-22 23:00:00,23.0,0.0,662.2278329394396
2017-08-23 00:00:00,23.0,0.0,181.49146668318957
2017-08-23 01:00:00,22.4,0.0,173.71119163431575
2017-08-23 02:00:00,22.0,0.0,171.50077692601252
2017-08-23 03:00:00,21.0,0.0,175.11731154077327
2017-08-23 04:00:00,21.6,0.0,188.85271539971714
2017-08-23 05:00:00,22.0,0.0,182.86234584808264
2017-08-23 06:00:00,21.0,98.0,192.77506997747878
2017-08-23 07:00:00,21.2,256.0,183.46135755205336
2017-08-23 08:00:00,23.0,436.0,344.7124435738075
2017-08-23 09:00:00,26.0,603.0,9020.390324372873
2017-08-23 10:00:00,27.2,733.0,6324.3734080931445
2017-08-23 11:00:00,27.0,817.0,6381.550767049957
2017-08-23 12:00:00,27.0,843.0,8748.842051160525
2017-08-23 13:00:00,28.8,809.0,8398.314769031545
2017-08-23 14:00:00,27.0,721.0,7497.265654666428
2017-08-23 15:00:00,28.0,589.0,8410.564999765576
2017-08-23 16:00:00,28.6,418.0,7450.797311180098
2017-08-23 17:00:00,27.0,233.0,6859.490756229052
2017-08-23 18:00:00,26.0,78.0,7189.355454859944
2017-08-23 19:00:00,26.8,8.0,6596.04104131061
2017-08-23 20:00:00,24.0,0.0,3847.9957113356136
2017-08-23 21:00:00,24.0,0.0,725.9551482381438
2017-08-23 22:00:00,25.0,0.0,881.6683466463271
2017-08-23 23:00:00,22.0,0.0,670.6870094577465
2017-08-24 00:00:00,22.0,0.0,254.99249361336607
2017-08-24 01:00:00,21.6,0.0,115.8251103534535
2017-08-24 02:00:00,21.0,0.0,134.5168428520232
2017-08-24 03:00:00,21.0,0.0,154.39815928068128
2017-08-24 04:00:00,20.4,0.0,111.26495456191623
2017-08-24 05:00:00,20.0,0.0,90.3568242269623
2017-08-24 06:00:00,20.0,95.0,68.49498956770643
2017-08-24 07:00:00,19.8,251.0,50.91099067055856
2017-08-24 08:00:00,22.0,417.0,111.21342965155813
2017-08-24 09:00:00,24.0,571.0,9118.612761142469
2017-08-24 10:00:00,27.0,688.0,8531.097896353618
2017-08-24 11:00:00,27.0,764.0,8867.936923259038
2017-08-24 12:00:00,28.0,806.0,10318.23523813653
2017-08-24 13:00:00,26.8,776.0,11017.730955356912
2017-08-24 14:00:00,29.0,692.0,9873.610937610612
2017-08-24 15:00:00,29.0,568.0,9983.61754231044
2017-08-24 16:00:00,28.0,401.0,8838.683785224557
2017-08-24 17:00:00,28.0,217.0,7989.305327873193
2017-08-24 18:00:00,27.0,68.0,7700.077801027624
2017-08-24 19:00:00,26.4,6.0,6881.851201111761
2017-08-24 20:00:00,25.0,0.0,4130.373476704618
2017-08-24 21:00:00,24.0,0.0,809.0482240535364
2017-08-24 22:00:00,24.4,0.0,949.497637727068
2017-08-24 23:00:00,23.0,0.0,662.280066374324
2017-08-25 00:00:00,22.0,0.0,212.57429324623354
2017-08-25 01:00:00,21.2,0.0,176.33630188665717
2017-08-25 02:00:00,22.0,0.0,196.5363118041768
2017-08-25 03:00:00,22.0,0.0,195.33030490058837
2017-08-25 04:00:00,22.0,0.0,102.31959299152837
2017-08-25 05:00:00,22.0,0.0,69.28508208720504
2017-08-25 06:00:00,22.0,77.0,91.9831368441968
2017-08-25 07:00:00,21.6,205.0,76.33810901773388
2017-08-25 08:00:00,24.0,346.0,207.23612695246425
2017-08-25 09:00:00,26.0,489.0,9317.92290036369
2017-08-25 10:00:00,25.6,617.0,8878.066684490981
2017-08-25 11:00:00,28.0,703.0,8420.368160597196
2017-08-25 12:00:00,27.0,741.0,9419.573581011757
2017-08-25 13:00:00,27.0,737.0,9896.199818266585
2017-08-25 14:00:00,27.0,626.0,8351.628218630593
2017-08-25 15:00:00,27.0,447.0,7785.010066925407
2017-08-25 16:00:00,26.8,306.0,7193.849915708697
2017-08-25 17:00:00,26.0,168.0,6293.559580025895
2017-08-25 18:00:00,25.0,50.0,6715.848946570175
2017-08-25 19:00:00,26.0,5.0,5997.601200123363
2017-08-25 20:00:00,24.0,0.0,3337.290731695699
2017-08-25 21:00:00,24.0,0.0,514.1129965932436
2017-08-25 22:00:00,24.6,0.0,849.1855897449543
2017-08-25 23:00:00,22.0,0.0,355.35799081441894
2017-08-26 00:00:00,22.0,0.0,51.45723224683763
2017-08-26 01:00:00,21.4,0.0,19.204876694507394
2017-08-26 02:00:00,22.0,0.0,162.62621267817966
2017-08-26 03:00:00,22.0,0.0,194.1825051674107
2017-08-26 04:00:00,20.2,0.0,221.67574566478044
2017-08-26 05:00:00,20.0,0.0,190.52746810962392
2017-08-26 06:00:00,19.0,55.0,174.70709765506962
2017-08-26 07:00:00,19.4,156.0,226.35261525570263
2017-08-26 08:00:00,20.0,271.0,249.58565100503336
2017-08-26 09:00:00,24.0,381.0,4515.887559084021
2017-08-26 10:00:00,24.0,496.0,4622.921163395812
2017-08-26 11:00:00,25.0,550.0,5098.4793393439595
2017-08-26 12:00:00,26.0,575.0,7200.445254611385
2017-08-26 13:00:00,27.0,550.0,10039.456284787208
2017-08-26 14:00:00,27.0,446.0,8002.163953047422
2017-08-26 15:00:00,26.0,385.0,5702.417686205232
2017-08-26 16:00:00,21.0,304.0,5276.079310154666
2017-08-26 17:00:00,22.0,168.0,4112.95469265199
2017-08-26 18:00:00,22.0,55.0,4785.075869522837
2017-08-26 19:00:00,23.2,5.0,4163.18152581456
2017-08-26 20:00:00,23.0,0.0,2321.4376140115914
2017-08-26 21:00:00,21.0,0.0,420.5603323432971
2017-08-26 22:00:00,21.4,0.0,1041.7694221518664
2017-08-26 23:00:00,20.0,0.0,715.4410554171609
2017-08-27 00:00:00,19.0,0.0,232.61082702434442
2017-08-27 01:00:00,19.6,0.0,167.25948742747937
2017-08-27 02:00:00,20.0,0.0,175.7308386053627
2017-08-27 03:00:00,20.0,0.0,189.00541670187445
2017-08-27 04:00:00,19.8,0.0,197.31747403047683
2017-08-27 05:00:00,19.0,0.0,200.867732289579
2017-08-27 06:00:00,19.0,54.0,156.78851376200637
2017-08-27 07:00:00,19.4,166.0,185.8603497661117
2017-08-27 08:00:00,20.0,305.0,168.5000842782988
2017-08-27 09:00:00,23.0,418.0,5218.130568463295
2017-08-27 10:00:00,22.8,569.0,6646.047628415935
2017-08-27 11:00:00,26.0,687.0,6934.45740909539
2017-08-27 12:00:00,26.0,644.0,9915.238684203068
2017-08-27 13:00:00,27.4,591.0,11433.73203070859
2017-08-27 14:00:00,27.0,529.0,10610.235602944123
2017-08-27 15:00:00,27.0,397.0,10364.062937423052
2017-08-27 16:00:00,26.8,278.0,7846.928315975978
2017-08-27 17:00:00,25.0,166.0,7151.604587385318
2017-08-27 18:00:00,25.0,56.0,7337.943864476781
2017-08-27 19:00:00,26.6,4.0,6427.028791521994
2017-08-27 20:00:00,24.0,0.0,3658.7566082354083
2017-08-27 21:00:00,23.0,0.0,827.3432267347428
2017-08-27 22:00:00,23.2,0.0,1084.4177277538245
2017-08-27 23:00:00,22.0,0.0,777.6834398241581
2017-08-28 00:00:00,22.0,0.0,264.40208503625274
2017-08-28 01:00:00,21.8,0.0,210.51574973138634
2017-08-28 02:00:00,21.0,0.0,224.32919432372947
2017-08-28 03:00:00,21.0,0.0,230.25650335371986
2017-08-28 04:00:00,21.2,0.0,204.4917201869202
2017-08-28 05:00:00,20.0,0.0,157.00482457220724
2017-08-28 06:00:00,20.0,87.0,157.25695668657903
2017-08-28 07:00:00,20.2,242.0,173.93031239182642
2017-08-28 08:00:00,22.0,417.0,159.29828754517996
2017-08-28 09:00:00,25.0,575.0,6995.117328706487
2017-08-28 10:00:00,25.2,695.0,8164.536021764348
2017-08-28 11:00:00,27.0,773.0,8176.532507256692
2017-08-28 12:00:00,27.0,799.0,8922.557850380264
2017-08-28 13:00:00,27.4,758.0,10508.398897529349
2017-08-28 14:00:00,29.0,650.0,9645.763347080143
2017-08-28 15:00:00,28.0,503.0,9294.691570880748
2017-08-28 16:00:00,27.6,336.0,7768.558250444633
2017-08-28 17:00:00,26.0,167.0,7023.40799978227
2017-08-28 18:00:00,26.0,49.0,7441.239345271089
2017-08-28 19:00:00,26.6,3.0,6791.088415606937
2017-08-28 20:00:00,25.0,0.0,4094.787854995147
2017-08-28 21:00:00,24.0,0.0,665.0554724949156
2017-08-28 22:00:00,25.2,0.0,1081.6332689625367
2017-08-28 23:00:00,23.0,0.0,708.322910785732
2017-08-29 00:00:00,22.0,0.0,227.1104152647454
2017-08-29 01:00:00,22.0,0.0,179.84204248503517
2017-08-29 02:00:00,22.0,0.0,220.82136654241265
2017-08-29 03:00:00,21.0,0.0,201.52962498322665
2017-08-29 04:00:00,21.0,0.0,216.46458186866758
2017-08-29 05:00:00,21.0,0.0,229.19118061070446
2017-08-29 06:00:00,21.0,71.0,201.12463734185687
2017-08-29 07:00:00,21.0,193.0,276.1309318006694
2017-08-29 08:00:00,23.0,343.0,370.3962113099155
2017-08-29 09:00:00,24.0,495.0,8137.817346778227
2017-08-29 10:00:00,25.0,554.0,8227.995526781026
2017-08-29 11:00:00,27.0,554.0,8186.588591825439
2017-08-29 12:00:00,27.0,625.0,10026.186355822316
2017-08-29 13:00:00,27.0,642.0,10092.75623786825
2017-08-29 14:00:00,28.0,579.0,9053.06496185097
2017-08-29 15:00:00,28.0,492.0,9141.894615499688
2017-08-29 16:00:00,28.0,350.0,7777.8879912846705
2017-08-29 17:00:00,26.0,186.0,7565.287582960764
2017-08-29 18:00:00,26.0,51.0,7959.603008203026
2017-08-29 19:00:00,26.4,3.0,6792.908554142262
2017-08-29 20:00:00,25.0,0.0,4240.040259823844
2017-08-29 21:00:00,25.0,0.0,767.8416934718458
2017-08-29 22:00:00,25.4,0.0,1020.0395616294953
2017-08-29 23:00:00,24.0,0.0,713.0325037168216
2017-08-30 00:00:00,24.0,0.0,219.71055424670354
2017-08-30 01:00:00,24.4,0.0,177.83388560616808
2017-08-30 02:00:00,24.0,0.0,181.0576285313186
2017-08-30 03:00:00,24.0,0.0,279.83997225154724
2017-08-30 04:00:00,23.2,0.0,179.3828618136458
2017-08-30 05:00:00,24.0,0.0,241.9136200213479
2017-08-30 06:00:00,23.0,58.0,233.75986978599462
2017-08-30 07:00:00,23.0,170.0,320.275322601057
2017-08-30 08:00:00,24.0,307.0,565.5468060948709
2017-08-30 09:00:00,25.0,475.0,7992.9367270575285
2017-08-30 10:00:00,26.0,600.0,6581.295925786301
2017-08-30 11:00:00,26.0,606.0,6799.05659315091
2017-08-30 12:00:00,25.0,601.0,7850.90223299333
2017-08-30 13:00:00,25.6,598.0,8298.293127631652
2017-08-30 14:00:00,26.0,530.0,7349.523287587137
2017-08-30 15:00:00,25.0,420.0,8086.39789608809
2017-08-30 16:00:00,25.2,248.0,7639.177558269753
2017-08-30 17:00:00,25.0,103.0,7032.390471043404
2017-08-30 18:00:00,25.0,36.0,7094.807486084966
2017-08-30 19:00:00,25.2,2.0,7303.334241975194
2017-08-30 20:00:00,24.0,0.0,3486.3620934148926
2017-08-30 21:00:00,23.0,0.0,585.1848808092855
2017-08-30 22:00:00,20.0,0.0,967.6683452766196
2017-08-30 23:00:00,20.0,0.0,680.2327968855527
2017-08-31 00:00:00,19.0,0.0,106.56594343805457
2017-08-31 01:00:00,19.0,0.0,8.33197326973551
2017-08-31 02:00:00,19.0,0.0,35.86273160504903
2017-08-31 03:00:00,18.0,0.0,28.206739471763782
2017-08-31 04:00:00,18.0,0.0,4.380153557938217
2017-08-31 05:00:00,18.0,0.0,14.740382583278906
2017-08-31 06:00:00,18.0,16.0,20.2604493221211
2017-08-31 07:00:00,17.2,38.0,19.105234712919344
2017-08-31 08:00:00,17.0,94.0,0.0
2017-08-31 09:00:00,18.0,179.0,392.8340667071915
2017-08-31 10:00:00,17.6,263.0,1949.666163689176
2017-08-31 11:00:00,20.0,330.0,2256.700653439475
2017-08-31 12:00:00,21.0,348.0,4875.076458930893
2017-08-31 13:00:00,21.2,349.0,5211.770705762423
2017-08-31 14:00:00,21.0,369.0,4247.978312599657
2017-08-31 15:00:00,21.0,377.0,5159.9094979198335
2017-08-31 16:00:00,22.0,314.0,4652.379714010026
2017-08-31 17:00:00,23.0,175.0,3548.5741775582424
2017-08-31 18:00:00,22.0,51.0,3685.7100986563023
2017-08-31 19:00:00,20.9,3.0,2464.170216419517
2017-08-31 20:00:00,19.8,0.0,1290.7480746721067
2017-08-31 21:00:00,19.0,0.0,152.11388623002486
2017-08-31 22:00:00,20.0,0.0,523.3846308036817
2017-08-31 23:00:00,20.5,0.0,638.0919468250567
2017-09-01 00:00:00,21.7,0.0,180.90954522663083
2017-09-01 01:00:00,23.3,0.0,173.52674021742286
2017-09-01 02:00:00,23.1,0.0,168.87902236137788
2017-09-01 03:00:00,23.1,0.0,160.17109728029382
2017-09-01 04:00:00,23.2,0.0,165.84495131005656
2017-09-01 05:00:00,23.6,0.0,172.53017461799467
2017-09-01 06:00:00,24.1,62.0,142.73497478148653
2017-09-01 07:00:00,23.5,165.0,240.45552449612006
2017-09-01 08:00:00,25.0,279.0,777.7541919073818
2017-09-01 09:00:00,25.0,403.0,9608.493511557626
2017-09-01 10:00:00,26.9,497.0,9320.067976525168
2017-09-01 11:00:00,27.0,564.0,9370.951363030825
2017-09-01 12:00:00,27.0,599.0,10315.736836975466
2017-09-01 13:00:00,28.5,654.0,10764.009459863515
2017-09-01 14:00:00,28.0,639.0,9217.225351276815
2017-09-01 15:00:00,28.0,504.0,11794.911845766033
2017-09-01 16:00:00,29.2,350.0,8733.023580649602
2017-09-01 17:00:00,27.0,175.0,7726.374660661175
2017-09-01 18:00:00,27.0,48.0,7881.545398442923
2017-09-01 19:00:00,26.7,2.0,6898.674815269962
2017-09-01 20:00:00,26.0,0.0,4256.100721549978
2017-09-01 21:00:00,26.0,0.0,668.6452759096767
2017-09-01 22:00:00,25.6,0.0,924.9056466500037
2017-09-01 23:00:00,25.0,0.0,340.7100310619057
2017-09-02 00:00:00,24.0,0.0,25.914114117877983
2017-09-02 01:00:00,25.2,0.0,92.95905453683714
2017-09-02 02:00:00,25.0,0.0,152.3397887273107
2017-09-02 03:00:00,24.0,0.0,128.1029932016544
2017-09-02 04:00:00,24.2,0.0,122.15782154386716
2017-09-02 05:00:00,24.0,0.0,157.50016970881038
2017-09-02 06:00:00,23.0,49.0,127.9412591547065
2017-09-02 07:00:00,24.0,133.0,156.12896889487817
2017-09-02 08:00:00,25.0,290.0,512.0291901948618
2017-09-02 09:00:00,26.0,461.0,10238.241224502064
2017-09-02 10:00:00,27.0,595.0,9779.96953548412
2017-09-02 11:00:00,27.0,668.0,9140.012800794442
2017-09-02 12:00:00,27.0,664.0,10222.29095133286
2017-09-02 13:00:00,27.0,661.0,10952.88846098499
2017-09-02 14:00:00,27.0,576.0,9356.088704447362
2017-09-02 15:00:00,27.0,449.0,9134.463197937057
2017-09-02 16:00:00,27.0,303.0,9402.697795842962
2017-09-02 17:00:00,27.0,133.0,8557.463996652892
2017-09-02 18:00:00,26.0,37.0,7921.274371291549
2017-09-02 19:00:00,26.0,2.0,7715.746467037645
2017-09-02 20:00:00,26.0,0.0,4438.207977100056
2017-09-02 21:00:00,26.0,0.0,689.1495926799872
2017-09-02 22:00:00,25.8,0.0,935.1034514178472
2017-09-02 23:00:00,25.0,0.0,316.8471213163065
2017-09-03 00:00:00,25.0,0.0,86.23518431303285
2017-09-03 01:00:00,24.7,0.0,122.73816359037632
2017-09-03 02:00:00,24.0,0.0,122.22075473685997
2017-09-03 03:00:00,24.0,0.0,113.8015387703407
2017-09-03 04:00:00,23.4,0.0,156.63134986092717
2017-09-03 05:00:00,23.0,0.0,157.59214082963285
2017-09-03 06:00:00,23.0,59.0,103.72820558555814
2017-09-03 07:00:00,23.0,170.0,155.0758003318303
2017-09-03 08:00:00,24.0,313.0,266.9764734281831
2017-09-03 09:00:00,26.0,449.0,10418.297240753105
2017-09-03 10:00:00,26.1,571.0,9584.073664967209
2017-09-03 11:00:00,27.0,660.0,8754.326999449784
2017-09-03 12:00:00,27.0,623.0,9662.635031303022
2017-09-03 13:00:00,27.4,561.0,9963.56361131328
2017-09-03 14:00:00,27.0,487.0,8378.272781640502
2017-09-03 15:00:00,27.0,381.0,7504.827769719931
2017-09-03 16:00:00,26.7,266.0,7171.012395799632
2017-09-03 17:00:00,26.0,128.0,6494.953493796829
2017-09-03 18:00:00,26.0,37.0,6016.69486972776
2017-09-03 19:00:00,25.0,1.0,5760.913262103165
2017-09-03 20:00:00,25.0,0.0,3325.4576013329274
2017-09-03 21:00:00,25.0,0.0,402.1459565094716
2017-09-03 22:00:00,25.0,0.0,663.5767434864963
2017-09-03 23:00:00,25.0,0.0,564.4163758953241
2017-09-04 00:00:00,25.0,0.0,38.14050019170421
2017-09-04 01:00:00,25.0,0.0,5.565999240357915
2017-09-04 02:00:00,25.0,0.0,5.324235411420002
2017-09-04 03:00:00,25.0,0.0,24.355217536475717
2017-09-04 04:00:00,24.0,0.0,18.91570765340779
2017-09-04 05:00:00,24.0,0.0,29.46604658689351
2017-09-04 06:00:00,24.0,42.0,36.06441713375018
2017-09-04 07:00:00,24.0,133.0,56.46034986415436
2017-09-04 08:00:00,24.0,243.0,78.43080949490358
2017-09-04 09:00:00,26.0,393.0,9614.590189007076
2017-09-04 10:00:00,27.7,535.0,8968.952596364317
2017-09-04 11:00:00,27.0,599.0,8260.423830120651
2017-09-04 12:00:00,27.0,620.0,9836.14692703348
2017-09-04 13:00:00,27.8,635.0,10789.011401918813
2017-09-04 14:00:00,28.0,582.0,10183.503716700394
2017-09-04 15:00:00,28.0,443.0,10326.610360853962
2017-09-04 16:00:00,28.8,278.0,9292.145486938618
2017-09-04 17:00:00,28.0,123.0,6040.975411805393
2017-09-04 18:00:00,23.0,31.0,4509.54771784251
2017-09-04 19:00:00,23.9,1.0,4125.3509817531
2017-09-04 20:00:00,24.0,0.0,2377.441412324334
2017-09-04 21:00:00,25.0,0.0,210.4659469794147
2017-09-04 22:00:00,24.5,0.0,723.2590507472239
2017-09-04 23:00:00,24.0,0.0,602.0029412099093
2017-09-05 00:00:00,23.0,0.0,64.58243279992817
2017-09-05 01:00:00,23.0,0.0,0.0
2017-09-05 02:00:00,23.0,0.0,16.585499969735434
2017-09-05 03:00:00,23.0,0.0,33.069753193694524
2017-09-05 04:00:00,23.2,0.0,12.376512477131826
2017-09-05 05:00:00,22.0,0.0,22.57715762462486
2017-09-05 06:00:00,21.0,28.0,31.161646058575528
2017-09-05 07:00:00,20.4,91.0,0.0
2017-09-05 08:00:00,20.0,178.0,23.385487085869368
2017-09-05 09:00:00,21.0,273.0,3214.1147569561867
2017-09-05 10:00:00,21.5,354.0,3913.322042338229
2017-09-05 11:00:00,22.0,472.0,4441.522776733787
2017-09-05 12:00:00,23.0,609.0,7152.31334933509
2017-09-05 13:00:00,25.2,692.0,6159.372058379317
2017-09-05 14:00:00,23.0,663.0,5093.772964745805
2017-09-05 15:00:00,23.0,513.0,5229.273062917454
2017-09-05 16:00:00,23.0,339.0,5379.397665897965
2017-09-05 17:00:00,23.0,166.0,4592.845705693628
2017-09-05 18:00:00,24.0,39.0,4494.317663903796
2017-09-05 19:00:00,23.0,1.0,4268.987764329043
2017-09-05 20:00:00,23.0,0.0,2599.8143794820016
2017-09-05 21:00:00,23.0,0.0,282.8096336734378
2017-09-05 22:00:00,21.3,0.0,535.2744384205802
2017-09-05 23:00:00,21.0,0.0,525.9539015377925
2017-09-06 00:00:00,21.0,0.0,51.62628636249976
2017-09-06 01:00:00,20.2,0.0,0.0
2017-09-06 02:00:00,20.0,0.0,18.408070141808857
2017-09-06 03:00:00,20.0,0.0,39.017295007235894
2017-09-06 04:00:00,19.6,0.0,30.86573789580525
2017-09-06 05:00:00,20.0,0.0,83.55977252614306
2017-09-06 06:00:00,19.0,49.0,58.47179723413835
2017-09-06 07:00:00,18.6,153.0,56.655154639064875
2017-09-06 08:00:00,20.0,311.0,30.854317421114985
2017-09-06 09:00:00,22.0,473.0,6384.249436057944
2017-09-06 10:00:00,25.4,597.0,5132.118741246444
2017-09-06 11:00:00,24.0,653.0,4941.518697359797
2017-09-06 12:00:00,24.0,705.0,6795.1374506400325
2017-09-06 13:00:00,25.3,731.0,6917.286279737908
2017-09-06 14:00:00,24.0,650.0,5889.752337449965
2017-09-06 15:00:00,24.0,502.0,5966.808016387151
2017-09-06 16:00:00,24.0,329.0,5497.295864189836
2017-09-06 17:00:00,24.0,165.0,4852.065898953057
2017-09-06 18:00:00,24.0,41.0,4611.68981704963
2017-09-06 19:00:00,23.0,1.0,4321.314352609748
2017-09-06 20:00:00,23.0,0.0,2627.0937751735887
2017-09-06 21:00:00,23.0,0.0,294.39653857071005
2017-09-06 22:00:00,22.5,0.0,625.3293541733915
2017-09-06 23:00:00,21.0,0.0,565.9054967811181
2017-09-07 00:00:00,20.0,0.0,77.05487717359696
2017-09-07 01:00:00,19.8,0.0,36.43036432069299
2017-09-07 02:00:00,20.0,0.0,113.1884629267053
2017-09-07 03:00:00,19.0,0.0,77.55166443789065
2017-09-07 04:00:00,19.0,0.0,81.29590571780008
2017-09-07 05:00:00,19.0,0.0,108.46522330189407
2017-09-07 06:00:00,18.0,68.0,82.2724401106279
2017-09-07 07:00:00,18.2,217.0,72.04938174681158
2017-09-07 08:00:00,20.0,405.0,70.19144585884055
2017-09-07 09:00:00,22.0,583.0,4226.4935021814235
2017-09-07 10:00:00,24.5,710.0,5238.620326324346
2017-09-07 11:00:00,24.0,785.0,5656.71342339642
2017-09-07 12:00:00,26.0,811.0,7954.65568226543
2017-09-07 13:00:00,25.9,767.0,7946.719855658809
2017-09-07 14:00:00,25.0,671.0,7263.4043653672625
2017-09-07 15:00:00,25.0,530.0,7067.531349736475
2017-09-07 16:00:00,26.0,353.0,6678.961315092961
2017-09-07 17:00:00,25.0,171.0,6350.764425646016
2017-09-07 18:00:00,25.0,42.0,5186.847107380781
2017-09-07 19:00:00,24.1,1.0,4910.867015595063
2017-09-07 20:00:00,23.0,0.0,3043.668312960095
2017-09-07 21:00:00,23.0,0.0,467.83522995703703
2017-09-07 22:00:00,23.0,0.0,419.3363588290668
2017-09-07 23:00:00,22.0,0.0,402.1307758863402
2017-09-08 00:00:00,21.0,0.0,82.28793154267517
2017-09-08 01:00:00,21.0,0.0,112.18571635761842
2017-09-08 02:00:00,20.0,0.0,85.0054298209465
2017-09-08 03:00:00,20.0,0.0,86.20655820718406
2017-09-08 04:00:00,20.0,0.0,81.19611548272934
2017-09-08 05:00:00,19.0,0.0,43.76811993020116
2017-09-08 06:00:00,19.0,72.0,42.69275477320783
2017-09-08 07:00:00,19.0,218.0,13.57896212505257
2017-09-08 08:00:00,20.0,389.0,53.596607479842184
2017-09-08 09:00:00,23.0,555.0,5583.563351430164
2017-09-08 10:00:00,25.4,688.0,5970.624015501065
2017-09-08 11:00:00,24.0,761.0,6360.307389705526
2017-09-08 12:00:00,25.0,769.0,7907.407678246651
2017-09-08 13:00:00,26.0,728.0,7933.048566151322
2017-09-08 14:00:00,25.0,638.0,7255.358476832127
2017-09-08 15:00:00,25.0,503.0,7361.923986581595
2017-09-08 16:00:00,25.8,337.0,6933.638951671836
2017-09-08 17:00:00,25.0,157.0,6025.221933364446
2017-09-08 18:00:00,24.0,36.0,5384.932800589304
2017-09-08 19:00:00,23.9,0.0,5088.218404085524
2017-09-08 20:00:00,23.0,0.0,3018.2202172427105
2017-09-08 21:00:00,23.0,0.0,115.85812811380319
